代码,一级行政区,二级行政区,名称,级别,状态,启用时间,变更（弃用）时间,新代码
430811,湖南省,张家界市,武陵源区,县级,启用,1994,,
430811,湖南省,大庸市,武陵源区,县级,变更,1988,1994,430811
430821,湖南省,张家界市,慈利县,县级,启用,1994,,430726[2005]
430821,湖南省,大庸市,慈利县,县级,变更,1988,1994,430821
430822,湖南省,张家界市,桑植县,县级,启用,1994,,
430822,湖南省,大庸市,桑植县,县级,变更,1988,1994,430822
430900,湖南省,益阳市,益阳市,地级,启用,1994,,
430902,湖南省,益阳市,资阳区,县级,启用,1994,,
430903,湖南省,益阳市,赫山区,县级,启用,1994,,
430921,湖南省,益阳市,南县,县级,启用,1994,,
430922,湖南省,益阳市,桃江县,县级,启用,1994,,
430923,湖南省,益阳市,安化县,县级,启用,1994,,
430981,湖南省,益阳市,沅江市,县级,启用,1995,,
431000,湖南省,郴州市,郴州市,地级,启用,1994,,
431002,湖南省,郴州市,北湖区,县级,启用,1994,,
431003,湖南省,郴州市,苏仙区,县级,启用,1994,,
431021,湖南省,郴州市,桂阳县,县级,启用,1994,,
431022,湖南省,郴州市,宜章县,县级,启用,1994,,
431023,湖南省,郴州市,永兴县,县级,启用,1994,,
431024,湖南省,郴州市,嘉禾县,县级,启用,1994,,
431025,湖南省,郴州市,临武县,县级,启用,1994,,
431026,湖南省,郴州市,汝城县,县级,启用,1994,,
431027,湖南省,郴州市,桂东县,县级,启用,1994,,
431028,湖南省,郴州市,安仁县,县级,启用,1994,,
431081,湖南省,郴州市,资兴市,县级,启用,1995,,
431100,湖南省,永州市,永州市,地级,启用,1995,,
431102,湖南省,永州市,零陵区,县级,启用,2005,,
431102,湖南省,永州市,芝山区,县级,变更,1995,2005,431102
431103,湖南省,永州市,冷水滩区,县级,启用,1995,,
431121,湖南省,永州市,祁阳县,县级,弃用,1995,2021,431181
431122,湖南省,永州市,东安县,县级,启用,1995,,
431123,湖南省,永州市,双牌县,县级,启用,1995,,
431124,湖南省,永州市,道县,县级,启用,1995,,
431125,湖南省,永州市,江永县,县级,启用,1995,,
431126,湖南省,永州市,宁远县,县级,启用,1995,,
431127,湖南省,永州市,蓝山县,县级,启用,1995,,
431128,湖南省,永州市,新田县,县级,启用,1995,,
431129,湖南省,永州市,江华瑶族自治县,县级,启用,1995,,
431181,湖南省,永州市,祁阳市,县级,启用,2021,,
431200,湖南省,怀化市,怀化市,地级,启用,1997,,
431202,湖南省,怀化市,鹤城区,县级,启用,1997,,
431221,湖南省,怀化市,中方县,县级,启用,1997,,
431222,湖南省,怀化市,沅陵县,县级,启用,1997,,
431223,湖南省,怀化市,辰溪县,县级,启用,1997,,
431224,湖南省,怀化市,溆浦县,县级,启用,1997,,
431225,湖南省,怀化市,会同县,县级,启用,1997,,
431226,湖南省,怀化市,麻阳苗族自治县,县级,启用,1997,,
431227,湖南省,怀化市,新晃侗族自治县,县级,启用,1997,,
431228,湖南省,怀化市,芷江侗族自治县,县级,启用,1997,,
431229,湖南省,怀化市,靖州苗族侗族自治县,县级,启用,1997,,
431230,湖南省,怀化市,通道侗族自治县,县级,启用,1997,,
431281,湖南省,怀化市,洪江市,县级,启用,1997,,
431300,湖南省,娄底市,娄底市,地级,启用,1999,,
431302,湖南省,娄底市,娄星区,县级,启用,1999,,
431321,湖南省,娄底市,双峰县,县级,启用,1999,,
431322,湖南省,娄底市,新化县,县级,启用,1999,,
431381,湖南省,娄底市,冷水江市,县级,启用,1999,,
431382,湖南省,娄底市,涟源市,县级,启用,1999,,
432100,湖南省,湘潭地区,湘潭地区,地级,弃用,1980,1983,430100;430200;430400
432121,湖南省,湘潭地区,湘潭县,县级,弃用,1980,1983,430421
432122,湖南省,湘潭地区,湘乡县,县级,弃用,1980,1983,430422
432123,湖南省,湘潭地区,醴陵县,县级,弃用,1980,1983,430222
432124,湖南省,湘潭地区,浏阳县,县级,弃用,1980,1983,430123
432125,湖南省,湘潭地区,攸县,县级,弃用,1980,1983,430223
432126,湖南省,湘潭地区,茶陵县,县级,弃用,1980,1983,430224
432127,湖南省,湘潭地区,酃县,县级,弃用,1980,1983,430225
432200,湖南省,岳阳地区,岳阳地区,地级,弃用,1980,1986,430600[1983];430600
432201,湖南省,岳阳地区,岳阳市,县级,弃用,1980,1983,430600;430621
432221,湖南省,岳阳地区,岳阳县,县级,弃用,1980,1981,432201
432222,湖南省,岳阳地区,平江县,县级,弃用,1980,1986,430626
432223,湖南省,岳阳地区,湘阴县,县级,弃用,1980,1986,430624
432224,湖南省,岳阳地区,汨罗县,县级,弃用,1980,1986,430627
432225,湖南省,岳阳地区,临湘县,县级,弃用,1980,1986,430603[1984];430622
432226,湖南省,岳阳地区,华容县,县级,弃用,1980,1986,430623
432300,湖南省,益阳地区,益阳地区,地级,弃用,1980,1994,430900;439010
432301,湖南省,益阳地区,益阳市,县级,弃用,1980,1994,430902;430903
432302,湖南省,益阳地区,沅江市,县级,弃用,1988,1994,439010
432321,湖南省,益阳地区,益阳县,县级,弃用,1980,1994,432301[1984];430902;430903
432322,湖南省,益阳地区,南县,县级,弃用,1980,1994,430921
432323,湖南省,益阳地区,沅江县,县级,弃用,1980,1988,432302
432324,湖南省,益阳地区,宁乡县,县级,弃用,1980,1983,430124
432325,湖南省,益阳地区,桃江县,县级,弃用,1980,1994,430922
432326,湖南省,益阳地区,安化县,县级,弃用,1980,1994,430923
432400,湖南省,常德地区,常德地区,地级,弃用,1980,1988,430700;430800;439005
432401,湖南省,常德地区,常德市,县级,弃用,1980,1988,430702
432402,湖南省,常德地区,津市市,县级,弃用,1980,1988,439005
432421,湖南省,常德地区,常德县,县级,弃用,1980,1988,430702;430703
432422,湖南省,常德地区,安乡县,县级,弃用,1980,1988,430721
432423,湖南省,常德地区,汉寿县,县级,弃用,1980,1988,430722
432424,湖南省,常德地区,澧县,县级,弃用,1980,1988,430723
432425,湖南省,常德地区,临澧县,县级,弃用,1980,1988,430724
432426,湖南省,常德地区,桃源县,县级,弃用,1980,1988,430725
432427,湖南省,常德地区,石门县,县级,弃用,1980,1988,430726
432428,湖南省,常德地区,慈利县,县级,弃用,1980,1988,430811;430821
432500,湖南省,娄底地区,娄底地区,地级,弃用,1982,1999,431300
432500,湖南省,涟源地区,涟源地区,地级,变更,1980,1982,432500
432501,湖南省,娄底地区,娄底市,县级,弃用,1982,1999,431302
432501,湖南省,涟源地区,娄底市,县级,变更,1980,1982,432501
432502,湖南省,娄底地区,冷水江市,县级,弃用,1982,1999,431381
432502,湖南省,涟源地区,冷水江市,县级,变更,1980,1982,432502
432503,湖南省,娄底地区,涟源市,县级,弃用,1987,1999,431382
432521,湖南省,娄底地区,涟源县,县级,弃用,1982,1987,432501[1984];432503
432521,湖南省,涟源地区,涟源县,县级,变更,1980,1982,432521
432522,湖南省,娄底地区,双峰县,县级,弃用,1982,1999,431321
432522,湖南省,涟源地区,双峰县,县级,变更,1980,1982,432522
432523,湖南省,娄底地区,邵东县,县级,弃用,1982,1983,430321
432523,湖南省,涟源地区,邵东县,县级,变更,1980,1982,432523
432524,湖南省,娄底地区,新化县,县级,弃用,1982,1999,431322
432524,湖南省,涟源地区,新化县,县级,变更,1980,1982,432524
432525,湖南省,娄底地区,新邵县,县级,弃用,1982,1983,430322
432525,湖南省,涟源地区,新邵县,县级,变更,1980,1982,432525
432600,湖南省,邵阳地区,邵阳地区,地级,弃用,1980,1986,430500
432621,湖南省,邵阳地区,邵阳县,县级,弃用,1980,1986,430523
432622,湖南省,邵阳地区,隆回县,县级,弃用,1980,1986,430524
432623,湖南省,邵阳地区,武冈县,县级,弃用,1980,1986,430526
432624,湖南省,邵阳地区,洞口县,县级,弃用,1980,1986,430525
432625,湖南省,邵阳地区,新宁县,县级,弃用,1980,1986,430528
432626,湖南省,邵阳地区,绥宁县,县级,弃用,1980,1986,430527
432627,湖南省,邵阳地区,城步苗族自治县,县级,弃用,1980,1986,430529
432700,湖南省,衡阳地区,衡阳地区,地级,弃用,1980,1983,430500;432900
432721,湖南省,衡阳地区,衡阳县,县级,弃用,1980,1983,430521
432722,湖南省,衡阳地区,衡南县,县级,弃用,1980,1983,430522
432723,湖南省,衡阳地区,衡山县,县级,弃用,1980,1983,430523
432724,湖南省,衡阳地区,衡东县,县级,弃用,1980,1983,430524
432725,湖南省,衡阳地区,常宁县,县级,弃用,1980,1983,430525
432726,湖南省,衡阳地区,祁东县,县级,弃用,1980,1983,430526
432727,湖南省,衡阳地区,祁阳县,县级,弃用,1980,1983,432930
432800,湖南省,郴州地区,郴州地区,地级,弃用,1980,1994,431000;439009
432801,湖南省,郴州地区,郴州市,县级,弃用,1980,1994,431002;431003
432802,湖南省,郴州地区,资兴市,县级,弃用,1984,1994,439009
432821,湖南省,郴州地区,郴县,县级,弃用,1980,1994,432801[1984];432802[1984];431002;431003
432822,湖南省,郴州地区,桂阳县,县级,弃用,1980,1994,431021
432823,湖南省,郴州地区,永兴县,县级,弃用,1980,1994,431023
432824,湖南省,郴州地区,宜章县,县级,弃用,1980,1994,431022
432825,湖南省,郴州地区,资兴县,县级,弃用,1980,1984,432802
432826,湖南省,郴州地区,嘉禾县,县级,弃用,1980,1994,431024
432827,湖南省,郴州地区,临武县,县级,弃用,1980,1994,431025
